-10	0.544021	0
-9.97143	0.519829	-0.854154
-9.94286	0.495212	-0.868654
-9.91429	0.470192	-0.882444
-9.88571	0.444787	-0.895515
-9.85714	0.419019	-0.907854
-9.82857	0.39291	-0.919452
-9.8	0.366479	-0.9303
-9.77143	0.33975	-0.940388
-9.74286	0.312743	-0.949709
-9.71429	0.28548	-0.958254
-9.68571	0.257985	-0.966017
-9.65714	0.23028	-0.972992
-9.62857	0.202386	-0.979173
-9.6	0.174327	-0.984554
-9.57143	0.146126	-0.989131
-9.54286	0.117805	-0.992902
-9.51429	0.0893883	-0.995861
-9.48571	0.0608986	-0.998008
-9.45714	0.0323592	-0.99934
-9.42857	0.00379346	-0.999857
-9.4	-0.0247754	-0.999557
-9.37143	-0.0533241	-0.998441
-9.34286	-0.0818292	-0.996511
-9.31429	-0.110268	-0.993767
-9.28571	-0.138616	-0.990211
-9.25714	-0.166851	-0.985848
-9.22857	-0.19495	-0.98068
-9.2	-0.22289	-0.974711
-9.17143	-0.250648	-0.967947
-9.14286	-0.278201	-0.960392
-9.11429	-0.305527	-0.952054
-9.08571	-0.332604	-0.942938
-9.05714	-0.35941	-0.933053
-9.02857	-0.385922	-0.922406
-9	-0.412118	-0.911006
-8.97143	-0.437979	-0.898863
-8.94286	-0.463482	-0.885986
-8.91429	-0.488607	-0.872385
-8.88571	-0.513333	-0.858073
-8.85714	-0.53764	-0.84306
-8.82857	-0.561508	-0.827359
-8.8	-0.584917	-0.810983
-8.77143	-0.607849	-0.793944
-8.74286	-0.630285	-0.776258
-8.71429	-0.652207	-0.757938
-8.68571	-0.673596	-0.738999
-8.65714	-0.694436	-0.719457
-8.62857	-0.714708	-0.699328
-8.6	-0.734397	-0.678628
-8.57143	-0.753487	-0.657374
-8.54286	-0.771961	-0.635583
-8.51429	-0.789806	-0.613274
-8.48571	-0.807006	-0.590464
-8.45714	-0.823547	-0.567172
-8.42857	-0.839415	-0.543417
-8.4	-0.854599	-0.519218
-8.37143	-0.869085	-0.494596
-8.34286	-0.882862	-0.46957
-8.31429	-0.895917	-0.44416
-8.28571	-0.908242	-0.418388
-8.25714	-0.919825	-0.392275
-8.22857	-0.930658	-0.365841
-8.2	-0.940731	-0.339109
-8.17143	-0.950035	-0.3121
-8.14286	-0.958565	-0.284836
-8.11429	-0.966312	-0.257339
-8.08571	-0.97327	-0.229633
-8.05714	-0.979434	-0.201739
-8.02857	-0.984798	-0.173681
-8	-0.989358	-0.14548
-7.97143	-0.993111	-0.117161
-7.94286	-0.996053	-0.0887465
-7.91429	-0.998182	-0.0602593
-7.88571	-0.999497	-0.031723
-7.85714	-0.999995	-0.00316079
-7.82857	-0.999677	0.025404
-7.8	-0.998543	0.0539481
-7.77143	-0.996594	0.0824481
-7.74286	-0.993832	0.110881
-7.71429	-0.990258	0.139223
-7.68571	-0.985876	0.167452
-7.65714	-0.98069	0.195544
-7.62857	-0.974703	0.223476
-7.6	-0.96792	0.251226
-7.57143	-0.960347	0.27877
-7.54286	-0.95199	0.306088
-7.51429	-0.942856	0.333155
-7.48571	-0.932952	0.359951
-7.45714	-0.922287	0.386452
-7.42857	-0.91087	0.412638
-7.4	-0.898708	0.438488
-7.37143	-0.885813	0.463979
-7.34286	-0.872195	0.489092
-7.31429	-0.857865	0.513805
-7.28571	-0.842835	0.538099
-7.25714	-0.827116	0.561954
-7.22857	-0.810723	0.58535
-7.2	-0.793668	0.608269
-7.17143	-0.775965	0.63069
-7.14286	-0.757628	0.652597
-7.11429	-0.738674	0.673972
-7.08571	-0.719116	0.694796
-7.05714	-0.698971	0.715053
-7.02857	-0.678256	0.734726
-7	-0.656987	0.7538
-6.97143	-0.635181	0.772258
-6.94286	-0.612858	0.790086
-6.91429	-0.590034	0.807269
-6.88571	-0.566728	0.823793
-6.85714	-0.54296	0.839645
-6.82857	-0.518748	0.854811
-6.8	-0.494113	0.869279
-6.77143	-0.469075	0.883038
-6.74286	-0.443654	0.896076
-6.71429	-0.417871	0.908383
-6.68571	-0.391746	0.919948
-6.65714	-0.365302	0.930762
-6.62857	-0.33856	0.940817
-6.6	-0.311541	0.950103
-6.57143	-0.284268	0.958614
-6.54286	-0.256763	0.966343
-6.51429	-0.229049	0.973283
-6.48571	-0.201147	0.979428
-6.45714	-0.173082	0.984774
-6.42857	-0.144874	0.989315
-6.4	-0.116549	0.99305
-6.37143	-0.0881288	0.995974
-6.34286	-0.0596364	0.998084
-6.31429	-0.0310954	0.99938
-6.28571	-0.00252898	0.999861
-6.25714	0.0260395	0.999525
-6.22857	0.0545867	0.998373
-6.2	0.0830894	0.996407
-6.17143	0.111524	0.993627
-6.14286	0.139868	0.990035
-6.11429	0.168098	0.985636
-6.08571	0.19619	0.980432
-6.05714	0.224122	0.974428
-6.02857	0.251872	0.967629
-6	0.279415	0.96004
-5.97143	0.306731	0.951667
-5.94286	0.333796	0.942517
-5.91429	0.360589	0.932598
-5.88571	0.387088	0.921917
-5.85714	0.41327	0.910485
-5.82857	0.439115	0.898308
-5.8	0.464602	0.885399
-5.77143	0.48971	0.871767
-5.74286	0.514417	0.857423
-5.71429	0.538705	0.84238
-5.68571	0.562553	0.826648
-5.65714	0.585942	0.810242
-5.62857	0.608853	0.793175
-5.6	0.631267	0.77546
-5.57143	0.653165	0.757113
-5.54286	0.67453	0.738147
-5.51429	0.695345	0.718578
-5.48571	0.715592	0.698424
-5.45714	0.735255	0.677699
-5.42857	0.754317	0.65642
-5.4	0.772764	0.634607
-5.37143	0.790581	0.612275
-5.34286	0.807752	0.589443
